Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Cleveland-Elyria, OH Metropolitan Statistical Area",714
"Columbus, OH Metropolitan Statistical Area",705
"Dayton, OH Metropolitan Statistical Area",621
"Weirton-Steubenville, WV-OH Metropolitan Statistical Area",614
"Akron, OH Metropolitan Statistical Area",596
"Canton-Massillon, OH Metropolitan Statistical Area",588
"Youngstown-Warren-Boardman, OH-PA Metropolitan Statistical Area",587
"Cincinnati, OH-KY-IN Metropolitan Statistical Area",586
"Springfield, OH Metropolitan Statistical Area",561
"Toledo, OH Metropolitan Statistical Area",545
"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",489
"Mansfield, OH Metropolitan Statistical Area",489
"Salem, OH Micropolitan Statistical Area",484
"Lima, OH Metropolitan Statistical Area",467
"Wheeling, WV-OH Metropolitan Statistical Area",459
"Wooster, OH Micropolitan Statistical Area",454
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2018 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2019, Federal Trade Commission",
