Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",501.7
"Binghamton, NY Metropolitan Statistical Area",470.3
"Buffalo-Cheektowaga-Niagara Falls, NY Metropolitan Statistical Area",545.8
"Glens Falls, NY Metropolitan Statistical Area",500.9
"Ithaca, NY Metropolitan Statistical Area",415.7
"Jamestown-Dunkirk-Fredonia, NY Micropolitan Statistical Area",414.7
"Kingston, NY Metropolitan Statistical Area",560.7
"New York-Newark-Jersey City, NY-NJ-PA Metropolitan Statistical Area",536.1
"Ogdensburg-Massena, NY Micropolitan Statistical Area",359
"Rochester, NY Metropolitan Statistical Area",581.3
"Syracuse, NY Metropolitan Statistical Area",513.2
"Utica-Rome, NY Metropolitan Statistical Area",439.4
"Watertown-Fort Drum, NY Metropolitan Statistical Area",462.3
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2016 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2018, Federal Trade Commission",
